event_id,timestamp,citizen_id,cam_id,event_type,flagged,severity,duration_seconds
EVT-202603-003967,2026-03-18T09:59:55,PR-00912,LOC-023,ANPR,N,0,5
EVT-202603-003968,2026-03-31T23:35:40,PR-00458,LOC-008,ANPR,N,0,2
EVT-202603-003969,2026-03-27T15:17:06,PR-01953,LOC-021,CCTV-FR,N,0,143
EVT-202603-003970,2026-03-22T16:51:29,PR-01130,LOC-006,Smartcard,N,0,8
EVT-202603-003971,2026-03-06T09:33:28,PR-00993,LOC-018,Geolocation,N,0,83
EVT-202603-003972,2026-03-01T19:50:49,PR-00840,LOC-006,Smartcard,N,0,8
EVT-202603-003973,2026-03-15T17:05:43,PR-00454,LOC-020,Utilities,N,0,2
EVT-202603-003974,2026-03-21T11:58:02,PR-02728,LOC-018,Geolocation,N,0,49
EVT-202603-003975,2026-03-02T04:43:20,PR-01263,LOC-019,Geolocation,Y,2,127
EVT-202603-003976,2026-03-15T01:24:33,PR-02791,LOC-007,CCTV-FR,N,0,6
EVT-202603-003977,2026-03-09T09:44:16,PR-01368,LOC-021,CCTV-FR,N,0,53
EVT-202603-003978,2026-03-03T06:12:40,PR-01854,LOC-007,CCTV-FR,N,0,133
EVT-202603-003979,2026-03-03T05:39:34,PR-02498,LOC-009,ANPR,N,0,8
EVT-202603-003980,2026-03-30T11:46:40,PR-01688,LOC-028,ANPR,N,0,5
EVT-202603-003981,2026-03-23T14:45:01,PR-01628,LOC-010,Biometric,N,0,3
EVT-202603-003982,2026-03-16T13:08:45,PR-00374,LOC-016,CCTV-FR,Y,2,164
EVT-202603-003983,2026-03-03T20:06:48,PR-00198,LOC-022,CCTV-FR,N,0,123
EVT-202603-003984,2026-03-01T15:03:37,PR-01988,LOC-003,CCTV-FR,N,0,117
EVT-202603-003985,2026-03-13T05:50:32,PR-00418,LOC-010,Biometric,Y,2,2
EVT-202603-003986,2026-03-22T21:36:49,PR-02260,LOC-015,CCTV-FR,N,0,102
EVT-202603-003987,2026-03-20T23:08:00,PR-02943,LOC-004,Biometric,N,0,6
EVT-202603-003988,2026-03-02T05:40:44,PR-00079,LOC-003,CCTV-FR,N,0,76
EVT-202603-003989,2026-03-04T10:27:56,PR-00843,LOC-020,Utilities,N,0,6
EVT-202603-003990,2026-03-28T16:30:47,PR-00204,LOC-026,Smartcard,N,0,8
EVT-202603-003991,2026-03-22T16:52:20,PR-02040,LOC-010,Biometric,N,0,1
EVT-202603-003992,2026-03-02T14:41:41,PR-00444,LOC-015,CCTV-FR,N,0,148
EVT-202603-003993,2026-03-22T19:19:55,PR-00858,LOC-010,Biometric,N,0,3
EVT-202603-003994,2026-03-30T12:23:16,PR-01828,LOC-015,CCTV-FR,N,0,179
EVT-202603-003995,2026-03-17T07:02:57,PR-00409,LOC-025,CCTV-FR,N,0,154
EVT-202603-003996,2026-03-12T03:54:11,PR-00939,LOC-013,Smartcard,N,0,5
EVT-202603-003997,2026-03-31T10:47:19,PR-02130,LOC-030,Biometric,N,0,3
EVT-202603-003998,2026-03-12T11:27:52,PR-02837,LOC-022,CCTV-FR,N,0,54
EVT-202603-003999,2026-03-11T11:34:09,PR-01416,LOC-014,CCTV-FR,N,0,6
EVT-202603-004000,2026-03-06T00:57:39,PR-01473,LOC-030,Biometric,N,0,8
EVT-202603-004001,2026-03-27T14:51:14,PR-00998,LOC-008,ANPR,N,0,7
EVT-202603-004002,2026-03-04T02:21:23,PR-00585,LOC-003,CCTV-FR,N,0,155
EVT-202603-004003,2026-03-11T06:19:16,PR-00384,LOC-026,Smartcard,N,0,5
EVT-202603-004004,2026-03-23T07:53:12,PR-01868,LOC-001,ANPR,N,0,4
EVT-202603-004005,2026-03-11T04:15:19,PR-00462,LOC-005,Biometric,N,0,2
EVT-202603-004006,2026-03-01T21:58:20,PR-00976,LOC-011,Smartcard,N,0,3
EVT-202603-004007,2026-03-28T04:35:08,PR-01674,LOC-007,CCTV-FR,N,0,118
EVT-202603-004008,2026-03-15T05:03:42,PR-00049,LOC-013,Smartcard,N,0,8
EVT-202603-004009,2026-03-13T21:07:05,PR-02256,LOC-004,Biometric,N,0,1
EVT-202603-004010,2026-03-10T17:13:30,PR-02496,LOC-021,CCTV-FR,Y,1,148
EVT-202603-004011,2026-03-04T04:11:41,PR-01282,LOC-006,Smartcard,N,0,6
EVT-202603-004012,2026-03-24T02:17:24,PR-02485,LOC-006,Smartcard,N,0,6
EVT-202603-004013,2026-03-14T13:10:38,PR-02169,LOC-006,Smartcard,N,0,8
EVT-202603-004014,2026-03-03T07:09:50,PR-00073,LOC-008,ANPR,N,0,3
EVT-202603-004015,2026-03-29T19:08:17,PR-02601,LOC-007,CCTV-FR,Y,3,131
EVT-202603-004016,2026-03-08T02:24:56,PR-01357,LOC-009,ANPR,N,0,2
EVT-202603-004017,2026-03-25T22:18:17,PR-00997,LOC-026,Smartcard,Y,2,7
EVT-202603-004018,2026-03-04T22:32:25,PR-00808,LOC-009,ANPR,N,0,7
EVT-202603-004019,2026-03-09T11:11:35,PR-00750,LOC-010,Biometric,Y,2,6
EVT-202603-004020,2026-03-09T03:59:46,PR-01812,LOC-028,ANPR,Y,2,8
EVT-202603-004021,2026-03-20T21:47:06,PR-00280,LOC-007,CCTV-FR,N,0,9
EVT-202603-004022,2026-03-23T15:24:47,PR-02930,LOC-021,CCTV-FR,Y,2,66
EVT-202603-004023,2026-03-14T14:30:09,PR-01539,LOC-008,ANPR,N,0,3
EVT-202603-004024,2026-03-06T13:43:52,PR-00560,LOC-020,Utilities,N,0,7
EVT-202603-004025,2026-03-01T20:56:46,PR-02127,LOC-007,CCTV-FR,N,0,5
EVT-202603-004026,2026-03-21T01:37:03,PR-01540,LOC-005,Biometric,Y,2,2
EVT-202603-004027,2026-03-07T14:18:12,PR-00805,LOC-023,ANPR,N,0,3
EVT-202603-004028,2026-03-17T07:56:00,PR-02988,LOC-009,ANPR,N,0,2
EVT-202603-004029,2026-03-15T16:28:00,PR-00030,LOC-017,CCTV-FR,N,0,138
EVT-202603-004030,2026-03-29T11:39:45,PR-02590,LOC-012,ANPR,N,0,7
EVT-202603-004031,2026-03-23T06:34:31,PR-00783,LOC-008,ANPR,N,0,2
EVT-202603-004032,2026-03-01T06:05:23,PR-02663,LOC-007,CCTV-FR,N,0,34
EVT-202603-004033,2026-03-03T08:09:48,PR-01394,LOC-014,CCTV-FR,N,0,142
EVT-202603-004034,2026-03-28T02:20:38,PR-00951,LOC-004,Biometric,N,0,5
EVT-202603-004035,2026-03-25T02:20:37,PR-01939,LOC-002,ANPR,N,0,8
EVT-202603-004036,2026-03-11T20:42:19,PR-00766,LOC-017,CCTV-FR,N,0,115
EVT-202603-004037,2026-03-20T09:04:01,PR-02140,LOC-025,CCTV-FR,N,0,124
EVT-202603-004038,2026-03-05T19:48:30,PR-02021,LOC-028,ANPR,Y,1,7
EVT-202603-004039,2026-03-13T13:29:44,PR-02687,LOC-028,ANPR,N,0,2
EVT-202603-004040,2026-03-25T13:30:22,PR-00709,LOC-030,Biometric,N,0,3
EVT-202603-004041,2026-03-06T19:30:51,PR-02775,LOC-028,ANPR,N,0,7
EVT-202603-004042,2026-03-02T16:29:28,PR-02689,LOC-024,ANPR,N,0,7
EVT-202603-004043,2026-03-22T09:32:25,PR-01392,LOC-022,CCTV-FR,N,0,156
EVT-202603-004044,2026-03-30T02:32:06,PR-02480,LOC-017,CCTV-FR,N,0,180
EVT-202603-004045,2026-03-25T05:24:52,PR-02248,LOC-023,ANPR,N,0,5
EVT-202603-004046,2026-03-30T22:14:20,PR-00895,LOC-020,Utilities,N,0,2
EVT-202603-004047,2026-03-23T01:33:13,PR-00206,LOC-019,Geolocation,N,0,122
EVT-202603-004048,2026-03-31T14:36:39,PR-00976,LOC-027,Biometric,N,0,4
EVT-202603-004049,2026-03-25T21:24:32,PR-02732,LOC-019,Geolocation,N,0,61
EVT-202603-004050,2026-03-22T23:37:12,PR-00081,LOC-029,Biometric,N,0,4
EVT-202603-004051,2026-03-21T12:06:50,PR-00707,LOC-019,Geolocation,Y,4,21
EVT-202603-004052,2026-03-29T21:30:41,PR-02565,LOC-023,ANPR,N,0,4
EVT-202603-004053,2026-03-16T06:44:32,PR-00850,LOC-025,CCTV-FR,N,0,176
EVT-202603-004054,2026-03-08T00:41:33,PR-02991,LOC-024,ANPR,Y,2,5
EVT-202603-004055,2026-03-16T15:32:46,PR-02822,LOC-006,Smartcard,N,0,6
EVT-202603-004056,2026-03-23T11:37:11,PR-02696,LOC-015,CCTV-FR,N,0,132
EVT-202603-004057,2026-03-06T01:11:31,PR-01365,LOC-021,CCTV-FR,N,0,46
EVT-202603-004058,2026-03-19T12:06:09,PR-00807,LOC-005,Biometric,N,0,1
EVT-202603-004059,2026-03-14T14:53:01,PR-01017,LOC-003,CCTV-FR,N,0,32
EVT-202603-004060,2026-03-31T01:30:41,PR-02144,LOC-020,Utilities,N,0,8
EVT-202603-004061,2026-03-30T20:34:20,PR-00425,LOC-019,Geolocation,N,0,110
EVT-202603-004062,2026-03-03T11:56:48,PR-02686,LOC-014,CCTV-FR,N,0,66
EVT-202603-004063,2026-03-02T10:39:56,PR-01481,LOC-012,ANPR,N,0,1
EVT-202603-004064,2026-03-14T10:31:32,PR-00370,LOC-015,CCTV-FR,N,0,163
EVT-202603-004065,2026-03-25T21:37:37,PR-02474,LOC-013,Smartcard,N,0,4
EVT-202603-004066,2026-03-17T15:10:32,PR-02985,LOC-013,Smartcard,N,0,8
EVT-202603-004067,2026-03-22T00:54:51,PR-02328,LOC-008,ANPR,N,0,5
EVT-202603-004068,2026-03-14T08:54:50,PR-02606,LOC-016,CCTV-FR,N,0,124
EVT-202603-004069,2026-03-03T18:26:05,PR-01887,LOC-027,Biometric,N,0,4
EVT-202603-004070,2026-03-20T08:52:25,PR-00881,LOC-012,ANPR,N,0,7
EVT-202603-004071,2026-03-12T10:09:53,PR-02742,LOC-006,Smartcard,N,0,8
EVT-202603-004072,2026-03-22T16:58:31,PR-01336,LOC-006,Smartcard,N,0,5
EVT-202603-004073,2026-03-09T06:22:14,PR-02468,LOC-013,Smartcard,N,0,8
EVT-202603-004074,2026-03-16T21:55:38,PR-00348,LOC-008,ANPR,Y,2,2
EVT-202603-004075,2026-03-06T09:25:14,PR-02739,LOC-004,Biometric,N,0,4
EVT-202603-004076,2026-03-23T23:31:03,PR-00392,LOC-009,ANPR,N,0,3
EVT-202603-004077,2026-03-07T02:30:52,PR-01866,LOC-025,CCTV-FR,N,0,1
EVT-202603-004078,2026-03-07T16:05:23,PR-00444,LOC-008,ANPR,N,0,1
EVT-202603-004079,2026-03-18T09:18:44,PR-01740,LOC-014,CCTV-FR,N,0,137
EVT-202603-004080,2026-03-15T19:04:28,PR-00299,LOC-004,Biometric,N,0,3
EVT-202603-004081,2026-03-19T04:31:54,PR-00140,LOC-006,Smartcard,N,0,6
EVT-202603-004082,2026-03-14T01:08:18,PR-02374,LOC-026,Smartcard,N,0,6
EVT-202603-004083,2026-03-21T16:38:47,PR-00235,LOC-008,ANPR,N,0,3
EVT-202603-004084,2026-03-24T16:58:04,PR-00180,LOC-015,CCTV-FR,Y,3,60
EVT-202603-004085,2026-03-16T01:20:06,PR-00821,LOC-012,ANPR,N,0,2
EVT-202603-004086,2026-03-19T05:15:53,PR-01316,LOC-025,CCTV-FR,Y,2,122
EVT-202603-004087,2026-03-19T00:29:02,PR-02989,LOC-006,Smartcard,N,0,2
EVT-202603-004088,2026-03-01T13:40:19,PR-00154,LOC-022,CCTV-FR,N,0,141
EVT-202603-004089,2026-03-19T00:46:53,PR-01510,LOC-023,ANPR,N,0,4
EVT-202603-004090,2026-03-22T06:10:02,PR-02831,LOC-028,ANPR,N,0,8
EVT-202603-004091,2026-03-14T07:00:07,PR-02165,LOC-028,ANPR,N,0,2
EVT-202603-004092,2026-03-30T15:30:45,PR-02577,LOC-004,Biometric,N,0,5
EVT-202603-004093,2026-03-09T00:38:32,PR-02529,LOC-011,Smartcard,Y,1,3
EVT-202603-004094,2026-03-01T11:03:16,PR-01135,LOC-003,CCTV-FR,N,0,165
EVT-202603-004095,2026-03-25T20:07:00,PR-01109,LOC-010,Biometric,N,0,6
EVT-202603-004096,2026-03-22T04:00:26,PR-00044,LOC-019,Geolocation,N,0,98
EVT-202603-004097,2026-03-12T04:28:29,PR-00203,LOC-015,CCTV-FR,N,0,162
EVT-202603-004098,2026-03-01T01:36:02,PR-01585,LOC-005,Biometric,N,0,4
EVT-202603-004099,2026-03-18T21:56:03,PR-01572,LOC-014,CCTV-FR,N,0,68
EVT-202603-004100,2026-03-09T09:36:54,PR-02621,LOC-013,Smartcard,Y,4,8
EVT-202603-004101,2026-03-15T11:49:54,PR-01739,LOC-005,Biometric,N,0,4
EVT-202603-004102,2026-03-29T08:46:24,PR-02138,LOC-009,ANPR,N,0,7
EVT-202603-004103,2026-03-27T12:57:13,PR-02268,LOC-028,ANPR,N,0,2
EVT-202603-004104,2026-03-09T20:41:18,PR-00714,LOC-004,Biometric,N,0,6
EVT-202603-004105,2026-03-02T09:29:42,PR-00661,LOC-022,CCTV-FR,N,0,117
EVT-202603-004106,2026-03-06T09:08:27,PR-00212,LOC-008,ANPR,N,0,5
EVT-202603-004107,2026-03-16T20:54:27,PR-02966,LOC-017,CCTV-FR,N,0,174
EVT-202603-004108,2026-03-23T12:17:30,PR-02319,LOC-027,Biometric,N,0,4
EVT-202603-004109,2026-03-30T09:05:52,PR-01281,LOC-026,Smartcard,N,0,2
EVT-202603-004110,2026-03-22T10:15:22,PR-01358,LOC-013,Smartcard,N,0,4
EVT-202603-004111,2026-03-20T00:45:09,PR-02149,LOC-019,Geolocation,N,0,72
EVT-202603-004112,2026-03-16T17:44:36,PR-00604,LOC-027,Biometric,N,0,3
EVT-202603-004113,2026-03-13T01:16:39,PR-00023,LOC-015,CCTV-FR,N,0,172
EVT-202603-004114,2026-03-05T12:30:17,PR-00822,LOC-013,Smartcard,N,0,6
EVT-202603-004115,2026-03-13T07:44:07,PR-02812,LOC-007,CCTV-FR,N,0,173
EVT-202603-004116,2026-03-31T04:55:22,PR-01078,LOC-029,Biometric,N,0,1
EVT-202603-004117,2026-03-05T13:46:04,PR-01492,LOC-011,Smartcard,N,0,4
EVT-202603-004118,2026-03-16T05:51:57,PR-00901,LOC-020,Utilities,N,0,3
EVT-202603-004119,2026-03-01T12:39:56,PR-02699,LOC-013,Smartcard,N,0,3
EVT-202603-004120,2026-03-31T14:14:51,PR-00426,LOC-028,ANPR,N,0,1
EVT-202603-004121,2026-03-26T19:23:22,PR-00191,LOC-030,Biometric,Y,1,2
EVT-202603-004122,2026-03-25T03:50:34,PR-00895,LOC-028,ANPR,Y,2,4
EVT-202603-004123,2026-03-01T10:54:17,PR-02185,LOC-021,CCTV-FR,N,0,87
EVT-202603-004124,2026-03-06T13:38:22,PR-01137,LOC-005,Biometric,N,0,7
EVT-202603-004125,2026-03-11T15:54:21,PR-02790,LOC-024,ANPR,N,0,5
EVT-202603-004126,2026-03-23T01:04:58,PR-02370,LOC-011,Smartcard,N,0,4
EVT-202603-004127,2026-03-27T15:13:30,PR-02977,LOC-017,CCTV-FR,N,0,55
EVT-202603-004128,2026-03-17T14:13:45,PR-01877,LOC-011,Smartcard,N,0,8
EVT-202603-004129,2026-03-02T19:45:56,PR-02472,LOC-010,Biometric,N,0,1
EVT-202603-004130,2026-03-01T17:13:24,PR-02497,LOC-029,Biometric,N,0,8
EVT-202603-004131,2026-03-07T09:50:23,PR-01507,LOC-010,Biometric,N,0,8
EVT-202603-004132,2026-03-16T19:46:36,PR-00647,LOC-015,CCTV-FR,N,0,93
EVT-202603-004133,2026-03-08T21:59:58,PR-02235,LOC-008,ANPR,N,0,3
EVT-202603-004134,2026-03-13T18:53:57,PR-01737,LOC-009,ANPR,N,0,2
EVT-202603-004135,2026-03-31T01:29:45,PR-00745,LOC-015,CCTV-FR,N,0,18
EVT-202603-004136,2026-03-29T12:51:06,PR-01512,LOC-001,ANPR,N,0,3
EVT-202603-004137,2026-03-25T18:59:03,PR-00061,LOC-027,Biometric,N,0,3
EVT-202603-004138,2026-03-05T14:52:31,PR-01033,LOC-026,Smartcard,N,0,2
EVT-202603-004139,2026-03-07T22:31:04,PR-00448,LOC-015,CCTV-FR,N,0,179
EVT-202603-004140,2026-03-08T17:42:15,PR-02793,LOC-006,Smartcard,N,0,1
EVT-202603-004141,2026-03-09T12:50:06,PR-02129,LOC-002,ANPR,N,0,1
EVT-202603-004142,2026-03-30T20:03:22,PR-01349,LOC-023,ANPR,N,0,7
EVT-202603-004143,2026-03-06T14:45:31,PR-01612,LOC-010,Biometric,N,0,3
EVT-202603-004144,2026-03-27T11:40:08,PR-00306,LOC-029,Biometric,N,0,6
EVT-202603-004145,2026-03-03T12:03:05,PR-01859,LOC-006,Smartcard,N,0,3
EVT-202603-004146,2026-03-18T21:59:07,PR-00390,LOC-004,Biometric,N,0,5
EVT-202603-004147,2026-03-05T20:13:46,PR-02057,LOC-025,CCTV-FR,N,0,105
EVT-202603-004148,2026-03-02T21:06:48,PR-02954,LOC-007,CCTV-FR,N,0,65
EVT-202603-004149,2026-03-12T19:32:14,PR-00591,LOC-027,Biometric,N,0,5
EVT-202603-004150,2026-03-16T10:24:12,PR-00685,LOC-016,CCTV-FR,N,0,87
EVT-202603-004151,2026-03-14T16:08:17,PR-01195,LOC-002,ANPR,N,0,5
EVT-202603-004152,2026-03-11T13:20:53,PR-01523,LOC-010,Biometric,N,0,5
EVT-202603-004153,2026-03-18T12:21:58,PR-01825,LOC-017,CCTV-FR,N,0,178
EVT-202603-004154,2026-03-24T08:19:46,PR-01014,LOC-007,CCTV-FR,N,0,25
EVT-202603-004155,2026-03-04T03:36:47,PR-01380,LOC-020,Utilities,N,0,4
EVT-202603-004156,2026-03-01T17:43:25,PR-01805,LOC-023,ANPR,N,0,1
EVT-202603-004157,2026-03-25T10:36:28,PR-00711,LOC-024,ANPR,N,0,1
EVT-202603-004158,2026-03-30T00:34:20,PR-01772,LOC-011,Smartcard,N,0,6
EVT-202603-004159,2026-03-20T09:05:35,PR-02802,LOC-030,Biometric,Y,3,3
EVT-202603-004160,2026-03-06T22:43:18,PR-00206,LOC-018,Geolocation,N,0,57
EVT-202603-004161,2026-03-12T08:08:06,PR-02609,LOC-009,ANPR,N,0,5
EVT-202603-004162,2026-03-22T13:53:11,PR-00276,LOC-028,ANPR,N,0,4
EVT-202603-004163,2026-03-03T21:08:25,PR-02430,LOC-022,CCTV-FR,N,0,133
EVT-202603-004164,2026-03-11T06:41:07,PR-01392,LOC-005,Biometric,N,0,5
EVT-202603-004165,2026-03-03T03:31:07,PR-00015,LOC-004,Biometric,N,0,8
EVT-202603-004166,2026-03-05T14:43:27,PR-00595,LOC-020,Utilities,Y,2,8
EVT-202603-004167,2026-03-17T12:19:08,PR-01891,LOC-017,CCTV-FR,Y,1,158
EVT-202603-004168,2026-03-07T13:28:22,PR-02318,LOC-019,Geolocation,N,0,155
EVT-202603-004169,2026-03-15T06:06:24,PR-02886,LOC-023,ANPR,N,0,8
EVT-202603-004170,2026-03-09T01:07:59,PR-02410,LOC-004,Biometric,Y,3,5
EVT-202603-004171,2026-03-23T09:57:25,PR-00425,LOC-002,ANPR,N,0,6
EVT-202603-004172,2026-03-25T06:05:53,PR-01502,LOC-014,CCTV-FR,N,0,17
EVT-202603-004173,2026-03-08T04:14:24,PR-02462,LOC-003,CCTV-FR,N,0,44
EVT-202603-004174,2026-03-27T20:29:41,PR-00203,LOC-027,Biometric,N,0,3
EVT-202603-004175,2026-03-21T12:16:36,PR-01161,LOC-002,ANPR,N,0,8
EVT-202603-004176,2026-03-30T08:49:30,PR-01656,LOC-029,Biometric,N,0,2
EVT-202603-004177,2026-03-26T02:57:10,PR-00483,LOC-015,CCTV-FR,N,0,166
EVT-202603-004178,2026-03-22T03:38:37,PR-02144,LOC-004,Biometric,N,0,8
EVT-202603-004179,2026-03-21T21:50:37,PR-01762,LOC-020,Utilities,Y,1,5
EVT-202603-004180,2026-03-07T16:41:28,PR-00963,LOC-003,CCTV-FR,N,0,25
EVT-202603-004181,2026-03-15T03:20:44,PR-01564,LOC-016,CCTV-FR,N,0,1
EVT-202603-004182,2026-03-22T02:04:00,PR-02434,LOC-005,Biometric,N,0,4
EVT-202603-004183,2026-03-07T19:17:41,PR-02696,LOC-018,Geolocation,N,0,52
EVT-202603-004184,2026-03-31T19:26:48,PR-02780,LOC-017,CCTV-FR,N,0,28
EVT-202603-004185,2026-03-30T10:19:58,PR-01050,LOC-005,Biometric,N,0,7
EVT-202603-004186,2026-03-02T17:33:24,PR-01900,LOC-013,Smartcard,N,0,2
EVT-202603-004187,2026-03-15T07:29:47,PR-02336,LOC-001,ANPR,N,0,7
EVT-202603-004188,2026-03-27T02:10:16,PR-01105,LOC-019,Geolocation,N,0,159
EVT-202603-004189,2026-03-18T19:53:55,PR-01662,LOC-023,ANPR,N,0,7
EVT-202603-004190,2026-03-12T12:15:49,PR-02612,LOC-019,Geolocation,N,0,160
EVT-202603-004191,2026-03-19T00:21:37,PR-00993,LOC-019,Geolocation,N,0,18
EVT-202603-004192,2026-03-20T04:46:51,PR-00312,LOC-010,Biometric,N,0,3
EVT-202603-004193,2026-03-20T16:05:51,PR-02530,LOC-024,ANPR,N,0,5
EVT-202603-004194,2026-03-06T21:53:32,PR-01199,LOC-003,CCTV-FR,N,0,119
EVT-202603-004195,2026-03-10T21:10:59,PR-00417,LOC-001,ANPR,N,0,8
EVT-202603-004196,2026-03-09T22:24:53,PR-01186,LOC-009,ANPR,N,0,3
EVT-202603-004197,2026-03-10T10:10:26,PR-01087,LOC-024,ANPR,N,0,6
EVT-202603-004198,2026-03-23T16:14:14,PR-01392,LOC-008,ANPR,N,0,3
EVT-202603-004199,2026-03-06T01:55:53,PR-01386,LOC-008,ANPR,N,0,2
EVT-202603-004200,2026-03-17T02:00:23,PR-01995,LOC-018,Geolocation,N,0,78
EVT-202603-004201,2026-03-09T06:58:42,PR-02362,LOC-001,ANPR,N,0,5
EVT-202603-004202,2026-03-18T05:35:35,PR-02842,LOC-030,Biometric,N,0,5
EVT-202603-004203,2026-03-17T22:30:49,PR-01439,LOC-016,CCTV-FR,N,0,161
EVT-202603-004204,2026-03-18T00:07:43,PR-02402,LOC-024,ANPR,N,0,2
EVT-202603-004205,2026-03-05T19:13:44,PR-00820,LOC-016,CCTV-FR,Y,1,167
EVT-202603-004206,2026-03-04T06:28:32,PR-01968,LOC-005,Biometric,N,0,8
EVT-202603-004207,2026-03-27T06:07:12,PR-00129,LOC-022,CCTV-FR,N,0,169
EVT-202603-004208,2026-03-04T12:53:31,PR-02053,LOC-026,Smartcard,N,0,5
EVT-202603-004209,2026-03-25T11:45:40,PR-01004,LOC-029,Biometric,N,0,2
EVT-202603-004210,2026-03-02T23:57:18,PR-02281,LOC-028,ANPR,N,0,5
EVT-202603-004211,2026-03-25T16:49:27,PR-00797,LOC-004,Biometric,N,0,3
EVT-202603-004212,2026-03-22T06:21:35,PR-00140,LOC-017,CCTV-FR,N,0,170
EVT-202603-004213,2026-03-06T04:11:25,PR-02515,LOC-028,ANPR,N,0,1
EVT-202603-004214,2026-03-30T08:34:17,PR-02130,LOC-030,Biometric,Y,1,7
EVT-202603-004215,2026-03-17T12:16:49,PR-00095,LOC-013,Smartcard,N,0,5
EVT-202603-004216,2026-03-24T19:43:47,PR-02587,LOC-017,CCTV-FR,N,0,62
EVT-202603-004217,2026-03-11T16:56:59,PR-00801,LOC-030,Biometric,N,0,7
EVT-202603-004218,2026-03-07T03:18:04,PR-01174,LOC-009,ANPR,N,0,2
EVT-202603-004219,2026-03-31T23:35:38,PR-02362,LOC-011,Smartcard,N,0,8
EVT-202603-004220,2026-03-22T13:17:07,PR-01539,LOC-013,Smartcard,N,0,8
EVT-202603-004221,2026-03-05T13:44:34,PR-02007,LOC-025,CCTV-FR,N,0,146
EVT-202603-004222,2026-03-25T07:31:50,PR-00898,LOC-021,CCTV-FR,N,0,70
EVT-202603-004223,2026-03-27T21:50:24,PR-00164,LOC-021,CCTV-FR,N,0,177
EVT-202603-004224,2026-03-13T23:31:08,PR-01433,LOC-020,Utilities,N,0,2
EVT-202603-004225,2026-03-30T04:37:38,PR-02432,LOC-006,Smartcard,N,0,3
EVT-202603-004226,2026-03-02T18:32:33,PR-02282,LOC-028,ANPR,N,0,4
EVT-202603-004227,2026-03-16T16:47:21,PR-01904,LOC-019,Geolocation,N,0,176
EVT-202603-004228,2026-03-20T05:10:50,PR-01499,LOC-001,ANPR,N,0,7
EVT-202603-004229,2026-03-30T01:19:06,PR-00999,LOC-014,CCTV-FR,N,0,177
EVT-202603-004230,2026-03-27T09:37:40,PR-01191,LOC-028,ANPR,N,0,1
EVT-202603-004231,2026-03-27T09:14:47,PR-00141,LOC-026,Smartcard,N,0,4
EVT-202603-004232,2026-03-21T10:14:44,PR-02316,LOC-006,Smartcard,N,0,4
EVT-202603-004233,2026-03-17T13:11:35,PR-02418,LOC-006,Smartcard,N,0,6
EVT-202603-004234,2026-03-20T22:19:54,PR-00913,LOC-009,ANPR,N,0,5
EVT-202603-004235,2026-03-05T18:27:26,PR-00362,LOC-011,Smartcard,N,0,2
EVT-202603-004236,2026-03-15T09:56:06,PR-01161,LOC-013,Smartcard,Y,1,6
EVT-202603-004237,2026-03-13T03:20:42,PR-01583,LOC-018,Geolocation,N,0,168
EVT-202603-004238,2026-03-23T03:46:46,PR-01030,LOC-021,CCTV-FR,N,0,62
EVT-202603-004239,2026-03-30T04:57:39,PR-02466,LOC-015,CCTV-FR,N,0,82
EVT-202603-004240,2026-03-14T17:17:02,PR-01553,LOC-015,CCTV-FR,N,0,172
EVT-202603-004241,2026-03-09T02:44:45,PR-01958,LOC-003,CCTV-FR,N,0,128
EVT-202603-004242,2026-03-01T15:12:51,PR-02316,LOC-023,ANPR,N,0,7
EVT-202603-004243,2026-03-07T21:34:33,PR-00589,LOC-008,ANPR,N,0,8
EVT-202603-004244,2026-03-10T01:27:04,PR-00178,LOC-028,ANPR,Y,1,3
EVT-202603-004245,2026-03-15T15:53:43,PR-00279,LOC-016,CCTV-FR,N,0,84
EVT-202603-004246,2026-03-09T23:59:16,PR-01790,LOC-030,Biometric,N,0,4
EVT-202603-004247,2026-03-01T12:14:23,PR-02424,LOC-015,CCTV-FR,N,0,106
EVT-202603-004248,2026-03-21T08:03:16,PR-00190,LOC-014,CCTV-FR,N,0,90
EVT-202603-004249,2026-03-12T20:38:01,PR-00883,LOC-014,CCTV-FR,N,0,6
EVT-202603-004250,2026-03-12T09:10:20,PR-01945,LOC-004,Biometric,N,0,2
EVT-202603-004251,2026-03-29T19:28:07,PR-02073,LOC-024,ANPR,N,0,8
EVT-202603-004252,2026-03-19T04:37:39,PR-01913,LOC-016,CCTV-FR,N,0,62
EVT-202603-004253,2026-03-25T18:52:07,PR-00239,LOC-002,ANPR,N,0,8
EVT-202603-004254,2026-03-30T20:09:17,PR-01328,LOC-013,Smartcard,Y,1,3
EVT-202603-004255,2026-03-30T17:30:02,PR-01193,LOC-019,Geolocation,N,0,131
EVT-202603-004256,2026-03-21T21:53:56,PR-01291,LOC-017,CCTV-FR,Y,2,69
EVT-202603-004257,2026-03-22T21:27:19,PR-01697,LOC-011,Smartcard,Y,4,2
EVT-202603-004258,2026-03-07T07:26:12,PR-01662,LOC-012,ANPR,Y,1,6
EVT-202603-004259,2026-03-04T07:33:33,PR-01050,LOC-025,CCTV-FR,N,0,54
EVT-202603-004260,2026-03-11T21:14:40,PR-00180,LOC-027,Biometric,N,0,4
EVT-202603-004261,2026-03-29T22:36:07,PR-02286,LOC-024,ANPR,N,0,2
